invoice_id,vendor_id,vendor_name,business_unit_id,po_number,grn_number,invoice_amount,invoice_date,due_date,payment_status,currency
INV-01397,VEND-003,Davis and Sons,BU-01,PO-94817,GRN-90216,46194.06,2023-04-23,2023-05-23,Paid,USD
INV-01398,VEND-020,Gray-Mayo,BU-04,PO-35987,GRN-44312,48719.31,2023-02-14,2023-03-16,Paid,USD
INV-01399,VEND-041,George Group,BU-04,PO-91003,GRN-66217,2964.26,2023-06-07,2023-07-07,Paid,USD
INV-01400,VEND-036,Smith-Bowen,BU-01,PO-58224,GRN-32298,4908.53,2023-01-09,2023-02-08,Overdue,USD
INV-01401,VEND-028,"Ross, Robinson and Bright",BU-04,PO-78922,GRN-67037,1198.69,2023-05-07,2023-06-06,Paid,USD
INV-01402,VEND-114,Torres-Pope,BU-05,PO-74769,GRN-25533,41449.24,2023-03-08,2023-04-07,Paid,USD
INV-01403,VEND-050,"Brooks, Lam and Hayes",BU-04,PO-44891,GRN-47743,9931.94,2023-11-08,2023-12-08,Paid,USD
INV-01404,VEND-095,Harris-Walters,BU-02,PO-37080,GRN-88654,6944.87,2023-08-29,2023-09-28,Paid,USD
INV-01405,VEND-070,Gray Group,BU-05,PO-34820,GRN-64831,36472.05,2023-06-28,2023-07-28,Paid,USD
INV-01406,VEND-035,Rodriguez-Graham,BU-01,PO-44314,GRN-40865,1924.27,2023-11-20,2023-12-20,Paid,USD
INV-01407,VEND-061,Powell LLC,BU-03,PO-99688,GRN-94834,18797.07,2023-09-25,2023-10-25,Paid,USD
INV-01408,VEND-000,"Rodriguez, Figueroa and Sanchez",BU-01,PO-52368,GRN-62108,23709.64,2023-12-24,2024-01-23,Paid,USD
INV-01409,VEND-096,Wagner-King,BU-04,PO-88275,GRN-43584,35568.43,2023-05-21,2023-06-20,Paid,USD
INV-01410,VEND-140,Hernandez Inc,BU-03,PO-53628,GRN-40781,3408.24,2023-02-04,2023-03-06,Paid,USD
INV-01411,VEND-088,Suarez LLC,BU-05,PO-97921,GRN-88411,49838.6,2023-06-19,2023-07-19,Paid,USD
INV-01412,VEND-009,Abbott-Munoz,BU-03,PO-76131,GRN-91219,765.37,2023-11-24,2023-12-24,Paid,USD
INV-01413,VEND-099,Walsh LLC,BU-03,PO-27332,GRN-83342,33727.47,2023-02-11,2023-03-13,Paid,USD
INV-01414,VEND-043,Allen-Allen,BU-04,PO-76027,GRN-74597,13384.44,2023-04-05,2023-05-05,Overdue,USD
INV-01415,VEND-117,Rasmussen LLC,BU-05,PO-51591,GRN-79523,7030.02,2023-06-19,2023-07-19,Paid,USD
INV-01416,VEND-064,Baxter Inc,BU-03,PO-15788,GRN-26760,6283.68,2023-08-17,2023-09-16,Paid,USD
INV-01417,VEND-069,Hancock Inc,BU-01,PO-66372,GRN-47083,37517.26,2023-06-05,2023-07-05,Overdue,USD
INV-01418,VEND-065,Morton-Chase,BU-05,PO-44571,GRN-77760,30840.11,2023-07-23,2023-08-22,Paid,USD
INV-01419,VEND-040,Ryan PLC,BU-05,PO-74392,GRN-29826,16119.37,2023-01-31,2023-03-02,Paid,USD
INV-01420,VEND-110,Patton-Jenkins,BU-03,PO-29480,GRN-17152,3134.5,2023-06-03,2023-07-03,Paid,USD
INV-01421,VEND-007,"Henderson, Ramirez and Lewis",BU-03,PO-31437,GRN-71228,23777.25,2023-12-05,2024-01-04,Paid,USD
INV-01422,VEND-124,Scott Ltd,BU-02,PO-56729,GRN-83512,2519.19,2023-05-01,2023-05-31,Paid,USD
INV-01423,VEND-124,Scott Ltd,BU-02,PO-29405,GRN-26207,6068.3,2023-10-17,2023-11-16,Paid,USD
INV-01424,VEND-050,"Brooks, Lam and Hayes",BU-04,PO-33678,GRN-32058,43474.57,2023-05-12,2023-06-11,Paid,USD
INV-01425,VEND-067,Novak and Sons,BU-02,PO-96918,GRN-86765,28380.75,2023-03-28,2023-04-27,Paid,USD
INV-01426,VEND-888,Global Logistics Shell,BU-02,PO-84814,GRN-33667,26537.76,2023-05-10,2023-06-09,Paid,USD
INV-01427,VEND-017,"Flowers, Martin and Kelly",BU-05,PO-75288,GRN-98723,12684.79,2023-10-30,2023-11-29,Paid,USD
INV-01428,VEND-082,Donovan-Harris,BU-05,PO-99300,GRN-99212,1785.13,2023-03-07,2023-04-06,Paid,USD
INV-01429,VEND-093,Newton and Sons,BU-02,PO-23902,GRN-52406,29721.76,2023-01-30,2023-03-01,Paid,USD
INV-01430,VEND-018,"Adams, Zuniga and Wong",BU-03,PO-96447,GRN-72895,23281.54,2023-07-18,2023-08-17,Paid,USD
INV-01431,VEND-066,Williams PLC,BU-01,PO-10760,GRN-53178,29913.11,2023-09-03,2023-10-03,Overdue,USD
INV-01432,VEND-113,Gonzalez Group,BU-02,PO-84600,GRN-26950,16583.32,2023-02-14,2023-03-16,Paid,USD
INV-01433,VEND-010,Blair PLC,BU-04,PO-47087,GRN-52358,40177.12,2023-07-26,2023-08-25,Paid,USD
INV-01434,VEND-016,James Group,BU-03,PO-88943,GRN-59989,27584.23,2023-07-18,2023-08-17,Paid,USD
INV-01435,VEND-063,"West, Henderson and Ramirez",BU-01,PO-62286,GRN-21690,9311.53,2023-03-17,2023-04-16,Paid,USD
INV-01436,VEND-051,Walker LLC,BU-03,PO-62742,GRN-47347,8565.56,2023-12-18,2024-01-17,Paid,USD
INV-01437,VEND-037,"Baker, Mason and White",BU-02,PO-74336,GRN-66670,6469.8,2023-10-29,2023-11-28,Paid,USD
INV-01438,VEND-077,Yu Inc,BU-05,PO-89103,GRN-27208,45234.85,2023-05-16,2023-06-15,Paid,USD
INV-01439,VEND-022,Perez Inc,BU-04,PO-77194,GRN-36197,41686.62,2023-05-17,2023-06-16,Paid,USD
INV-01440,VEND-097,Davis Group,BU-02,PO-83801,GRN-88687,24083.76,2023-10-10,2023-11-09,Paid,USD
INV-01441,VEND-106,"Wright, Garcia and Deleon",BU-03,PO-90460,GRN-34426,40644.22,2023-11-15,2023-12-15,Paid,USD
INV-01442,VEND-107,Dickson-Brady,BU-05,PO-77284,GRN-54793,5100.9,2023-09-08,2023-10-08,Overdue,USD
INV-01443,VEND-055,Jones-Young,BU-04,PO-30325,GRN-74922,32556.73,2023-11-13,2023-12-13,Paid,USD
INV-01444,VEND-132,"Bentley, Byrd and Orr",BU-05,PO-71370,GRN-67325,4656.52,2023-02-27,2023-03-29,Paid,USD
INV-01445,VEND-120,White-Estes,BU-03,PO-26749,GRN-99694,15369.47,2023-04-02,2023-05-02,Overdue,USD
INV-01446,VEND-061,Powell LLC,BU-03,PO-48729,GRN-84519,26393.06,2023-02-09,2023-03-11,Paid,USD
INV-01447,VEND-017,"Flowers, Martin and Kelly",BU-05,PO-77294,GRN-24107,45906.45,2023-02-26,2023-03-28,Paid,USD
INV-01448,VEND-103,"Tran, Jordan and Williams",BU-01,PO-96619,GRN-84511,5176.98,2023-04-10,2023-05-10,Pending,USD
INV-01449,VEND-088,Suarez LLC,BU-05,PO-20717,GRN-75987,13115.58,2023-03-18,2023-04-17,Paid,USD
INV-01450,VEND-116,Ross LLC,BU-04,PO-33882,GRN-61505,9387.83,2023-03-09,2023-04-08,Paid,USD
INV-01451,VEND-104,Nolan-Flynn,BU-03,PO-49013,GRN-51149,43899.39,2023-08-22,2023-09-21,Paid,USD
INV-01452,VEND-114,Torres-Pope,BU-05,PO-68975,GRN-91764,37989.04,2023-03-01,2023-03-31,Pending,USD
INV-01453,VEND-085,Smith PLC,BU-02,PO-34535,GRN-37665,48352.62,2023-10-23,2023-11-22,Paid,USD
INV-01454,VEND-064,Baxter Inc,BU-03,PO-23936,GRN-66858,43644.98,2023-10-22,2023-11-21,Paid,USD
INV-01455,VEND-888,Global Logistics Shell,BU-02,PO-11743,GRN-32509,20049.23,2023-09-12,2023-10-12,Paid,USD
INV-01456,VEND-115,Walker Ltd,BU-04,PO-96208,GRN-88890,34744.41,2023-01-30,2023-03-01,Paid,USD
INV-01457,VEND-075,"Daniels, Adkins and Brown",BU-03,PO-90837,GRN-57281,31115.72,2023-03-10,2023-04-09,Paid,USD
INV-01458,VEND-099,Walsh LLC,BU-03,PO-21486,GRN-26395,40329.72,2023-10-28,2023-11-27,Paid,USD
INV-01459,VEND-046,Anderson Group,BU-01,PO-12082,GRN-34670,6039.67,2023-09-01,2023-10-01,Pending,USD
INV-01460,VEND-051,Walker LLC,BU-03,PO-29025,GRN-95162,24315.3,2023-07-11,2023-08-10,Paid,USD
INV-01461,VEND-135,"Lawson, Morris and Ramos",BU-01,PO-49441,GRN-70742,9950.27,2023-06-30,2023-07-30,Paid,USD
INV-01462,VEND-106,"Wright, Garcia and Deleon",BU-03,PO-31771,GRN-29978,1579.93,2023-10-20,2023-11-19,Paid,USD
INV-01463,VEND-111,"Shields, Cochran and Adams",BU-03,PO-71799,GRN-12572,48211.41,2023-08-07,2023-09-06,Pending,USD
INV-01464,VEND-147,"Holmes, Williams and Wright",BU-02,PO-48644,GRN-84636,12510.17,2023-10-23,2023-11-22,Pending,USD
INV-01465,VEND-098,Williams-Cook,BU-02,PO-11032,GRN-23456,3020.65,2023-08-14,2023-09-13,Paid,USD
INV-01466,VEND-108,Hancock and Sons,BU-03,PO-74972,GRN-85846,48984.6,2023-06-24,2023-07-24,Paid,USD
INV-01467,VEND-139,Chambers and Sons,BU-01,PO-14851,GRN-73897,49951.81,2023-09-22,2023-10-22,Paid,USD
INV-01468,VEND-129,Cortez LLC,BU-05,PO-90149,GRN-98954,29756.44,2023-12-25,2024-01-24,Overdue,USD
INV-01469,VEND-122,Chandler-Edwards,BU-05,PO-17956,GRN-79246,11979.34,2023-12-09,2024-01-08,Paid,USD
INV-01470,VEND-145,Stafford Inc,BU-05,PO-18324,GRN-45107,16134.58,2023-08-08,2023-09-07,Pending,USD
INV-01471,VEND-104,Nolan-Flynn,BU-03,PO-25327,GRN-74852,44512.46,2023-09-07,2023-10-07,Paid,USD
INV-01472,VEND-086,"Ferrell, Jones and Lewis",BU-05,PO-67177,GRN-12727,22692.11,2023-09-04,2023-10-04,Paid,USD
INV-01473,VEND-047,"Martin, Rose and Obrien",BU-03,PO-67424,GRN-40422,23727.4,2023-08-31,2023-09-30,Paid,USD
INV-01474,VEND-148,Bryant Group,BU-04,PO-54453,GRN-88918,45498.97,2023-05-06,2023-06-05,Pending,USD
INV-01475,VEND-117,Rasmussen LLC,BU-05,PO-48455,GRN-61166,6992.35,2023-12-02,2024-01-01,Overdue,USD
INV-01476,VEND-090,"Turner, Riggs and Roman",BU-03,PO-31237,GRN-91506,39900.65,2023-09-01,2023-10-01,Paid,USD
INV-01477,VEND-020,Gray-Mayo,BU-04,PO-26920,GRN-32713,33519.29,2023-05-03,2023-06-02,Paid,USD
INV-01478,VEND-123,"Joyce, Wilson and Lam",BU-02,PO-64523,GRN-74713,5494.73,2023-02-28,2023-03-30,Paid,USD
INV-01479,VEND-051,Walker LLC,BU-03,PO-12376,GRN-57026,28063.11,2023-06-20,2023-07-20,Pending,USD
INV-01480,VEND-089,Moore-Bass,BU-03,PO-32900,GRN-75991,34007.93,2023-01-27,2023-02-26,Paid,USD
INV-01481,VEND-014,Williams and Sons,BU-02,PO-24938,GRN-90945,17217.87,2023-07-02,2023-08-01,Paid,USD
INV-01482,VEND-141,Riggs PLC,BU-05,PO-43793,GRN-54606,11592.73,2023-06-21,2023-07-21,Paid,USD
INV-01483,VEND-009,Abbott-Munoz,BU-03,PO-83010,GRN-45060,38619.7,2023-09-03,2023-10-03,Pending,USD
INV-01484,VEND-129,Cortez LLC,BU-05,PO-23650,GRN-16608,30412.33,2023-04-28,2023-05-28,Overdue,USD
INV-01485,VEND-110,Patton-Jenkins,BU-03,PO-24539,GRN-23879,40049.85,2023-11-06,2023-12-06,Paid,USD
INV-01486,VEND-024,"Walter, Edwards and Rios",BU-04,PO-15501,GRN-76493,41268.71,2023-04-17,2023-05-17,Paid,USD
INV-01487,VEND-028,"Ross, Robinson and Bright",BU-04,PO-57400,GRN-30582,43608.04,2023-08-18,2023-09-17,Paid,USD
INV-01488,VEND-111,"Shields, Cochran and Adams",BU-03,PO-75325,GRN-23014,38217.25,2023-01-22,2023-02-21,Paid,USD
INV-01489,VEND-091,"Smith, Montoya and Evans",BU-03,PO-28058,GRN-26119,17063.07,2023-05-17,2023-06-16,Pending,USD
INV-01490,VEND-110,Patton-Jenkins,BU-03,PO-10863,GRN-42154,48497.02,2023-07-17,2023-08-16,Pending,USD
INV-01491,VEND-119,"Rivera, Johnson and Wiley",BU-03,PO-76194,GRN-32447,17395.34,2023-01-29,2023-02-28,Paid,USD
INV-01492,VEND-093,Newton and Sons,BU-02,PO-64396,GRN-57270,35902.39,2023-05-01,2023-05-31,Paid,USD
INV-01493,VEND-060,"Brown, Valdez and Lucas",BU-04,PO-79422,GRN-65275,8004.76,2023-06-29,2023-07-29,Paid,USD
INV-01494,VEND-033,Frazier Inc,BU-03,PO-64186,GRN-63648,40187.55,2023-06-25,2023-07-25,Pending,USD
INV-01495,VEND-130,"Parker, Ortiz and Powell",BU-04,PO-57418,GRN-13901,39833.06,2023-01-15,2023-02-14,Paid,USD
INV-01496,VEND-000,"Rodriguez, Figueroa and Sanchez",BU-01,PO-77809,GRN-19120,36022.47,2023-01-23,2023-02-22,Paid,USD
INV-01497,VEND-078,Jones Inc,BU-01,PO-31538,GRN-66894,20381.72,2023-05-24,2023-06-23,Paid,USD
INV-01498,VEND-007,"Henderson, Ramirez and Lewis",BU-03,PO-94078,GRN-29785,33178.72,2023-11-19,2023-12-19,Overdue,USD
INV-01499,VEND-012,Arnold Ltd,BU-03,PO-96554,GRN-78128,48897.78,2023-04-22,2023-05-22,Overdue,USD
INV-01500,VEND-105,Nolan and Sons,BU-01,PO-99243,GRN-82562,20399.14,2023-01-30,2023-03-01,Pending,USD
INV-01501,VEND-078,Jones Inc,BU-01,PO-11035,GRN-46671,45506.93,2023-09-08,2023-10-08,Overdue,USD
INV-01502,VEND-035,Rodriguez-Graham,BU-01,PO-68482,GRN-94394,35164.61,2023-12-02,2024-01-01,Paid,USD
INV-01503,VEND-137,"Jackson, Miller and Robertson",BU-03,PO-91027,GRN-95463,31405.8,2023-11-29,2023-12-29,Paid,USD
INV-01504,VEND-086,"Ferrell, Jones and Lewis",BU-05,PO-95033,GRN-63019,44439.91,2023-02-05,2023-03-07,Paid,USD
INV-01505,VEND-075,"Daniels, Adkins and Brown",BU-03,PO-80442,GRN-53842,4671.91,2023-08-27,2023-09-26,Paid,USD
INV-01506,VEND-030,Burton Ltd,BU-03,PO-80882,GRN-47214,26263.25,2023-08-19,2023-09-18,Paid,USD
INV-01507,VEND-128,"Mccall, Hanson and Alvarado",BU-05,PO-78332,GRN-54657,27813.4,2023-07-16,2023-08-15,Paid,USD
INV-01508,VEND-038,Harrell LLC,BU-01,PO-80770,GRN-87660,1659.38,2023-05-30,2023-06-29,Paid,USD
INV-01509,VEND-075,"Daniels, Adkins and Brown",BU-03,PO-76227,GRN-24475,36462.21,2023-06-29,2023-07-29,Paid,USD
INV-01510,VEND-093,Newton and Sons,BU-02,PO-76518,GRN-56461,13357.94,2023-08-14,2023-09-13,Paid,USD
INV-01511,VEND-029,"Snyder, Campos and Callahan",BU-01,PO-85030,GRN-10683,22712.48,2023-08-04,2023-09-03,Paid,USD
INV-01512,VEND-058,Lee-Davis,BU-02,PO-86230,GRN-84133,40366.68,2023-11-04,2023-12-04,Paid,USD
INV-01513,VEND-134,Mitchell-Jordan,BU-03,PO-40649,GRN-55919,42302.54,2023-10-14,2023-11-13,Paid,USD
INV-01514,VEND-144,Hernandez Ltd,BU-02,PO-59501,GRN-78113,33785.47,2023-12-14,2024-01-13,Paid,USD
INV-01515,VEND-024,"Walter, Edwards and Rios",BU-04,PO-86332,GRN-35238,16728.42,2023-01-16,2023-02-15,Pending,USD
INV-01516,VEND-090,"Turner, Riggs and Roman",BU-03,PO-29209,GRN-65796,22988.32,2023-06-24,2023-07-24,Pending,USD
INV-01517,VEND-018,"Adams, Zuniga and Wong",BU-03,PO-65690,GRN-27047,5066.31,2023-12-20,2024-01-19,Paid,USD
INV-01518,VEND-112,"Rodriguez, Brennan and Garrison",BU-02,PO-98712,GRN-78977,4364.6,2023-11-11,2023-12-11,Paid,USD
INV-01519,VEND-141,Riggs PLC,BU-05,PO-61744,GRN-44562,26187.78,2023-08-11,2023-09-10,Paid,USD
INV-01520,VEND-106,"Wright, Garcia and Deleon",BU-03,PO-74165,GRN-64646,49827.33,2023-09-11,2023-10-11,Pending,USD
INV-01521,VEND-034,"Dyer, Potter and Mack",BU-03,PO-73539,GRN-69993,25536.4,2023-03-15,2023-04-14,Paid,USD
INV-01522,VEND-129,Cortez LLC,BU-05,PO-25474,GRN-37871,43231.95,2023-05-05,2023-06-04,Paid,USD
INV-01523,VEND-006,Blake and Sons,BU-01,PO-83272,GRN-58409,37451.57,2023-08-23,2023-09-22,Overdue,USD
INV-01524,VEND-028,"Ross, Robinson and Bright",BU-04,PO-63558,GRN-24461,30279.21,2023-07-04,2023-08-03,Paid,USD
INV-01525,VEND-144,Hernandez Ltd,BU-02,PO-78521,GRN-30093,14834.73,2023-07-14,2023-08-13,Paid,USD
INV-01526,VEND-076,"Woods, Calhoun and Schmidt",BU-02,PO-49748,GRN-48532,49555.5,2023-02-28,2023-03-30,Paid,USD
INV-01527,VEND-034,"Dyer, Potter and Mack",BU-03,PO-87283,GRN-65280,7535.92,2023-01-25,2023-02-24,Paid,USD
INV-01528,VEND-076,"Woods, Calhoun and Schmidt",BU-02,PO-38256,GRN-33996,44508.33,2023-06-24,2023-07-24,Pending,USD
INV-01529,VEND-123,"Joyce, Wilson and Lam",BU-02,PO-81766,GRN-55698,603.24,2023-02-10,2023-03-12,Paid,USD
INV-01530,VEND-009,Abbott-Munoz,BU-03,PO-85112,GRN-50593,21169.97,2023-11-11,2023-12-11,Paid,USD
INV-01531,VEND-084,"Evans, Stewart and Walton",BU-01,PO-72289,GRN-89391,39176.79,2023-12-16,2024-01-15,Paid,USD
INV-01532,VEND-033,Frazier Inc,BU-03,PO-70415,GRN-68973,25485.81,2023-11-22,2023-12-22,Paid,USD
INV-01533,VEND-036,Smith-Bowen,BU-01,PO-52626,GRN-21706,43384.1,2023-05-14,2023-06-13,Paid,USD
INV-01534,VEND-102,"Mckee, Gardner and Davenport",BU-02,PO-61825,GRN-54433,19668.14,2023-10-05,2023-11-04,Paid,USD
INV-01535,VEND-111,"Shields, Cochran and Adams",BU-03,PO-94661,GRN-21603,36927.68,2023-02-02,2023-03-04,Pending,USD
INV-01536,VEND-004,"Guzman, Hoffman and Baldwin",BU-01,PO-50481,GRN-83537,28813.74,2023-07-15,2023-08-14,Paid,USD
INV-01537,VEND-141,Riggs PLC,BU-05,PO-91094,GRN-81019,4715.03,2023-09-08,2023-10-08,Paid,USD
INV-01538,VEND-011,Dudley Group,BU-01,PO-78387,GRN-34824,47885.99,2023-03-09,2023-04-08,Paid,USD
INV-01539,VEND-126,"Mcdaniel, Bentley and Mclaughlin",BU-04,PO-25765,GRN-96278,44894.78,2023-01-16,2023-02-15,Overdue,USD
INV-01540,VEND-044,"Arroyo, Miller and Tucker",BU-02,PO-46039,GRN-36975,48137.65,2023-04-07,2023-05-07,Paid,USD
INV-01541,VEND-146,Robinson-Brock,BU-05,PO-79932,GRN-89541,22489.36,2023-10-02,2023-11-01,Paid,USD
INV-01542,VEND-148,Bryant Group,BU-04,PO-13049,GRN-54558,2726.69,2023-06-20,2023-07-20,Paid,USD
INV-01543,VEND-104,Nolan-Flynn,BU-03,PO-79193,GRN-51599,1690.82,2023-06-20,2023-07-20,Paid,USD
INV-01544,VEND-021,"Watts, Robinson and Nguyen",BU-03,PO-23019,GRN-81012,6174.91,2023-07-23,2023-08-22,Paid,USD
INV-01545,VEND-034,"Dyer, Potter and Mack",BU-03,PO-21747,GRN-30214,9542.11,2023-07-23,2023-08-22,Paid,USD
INV-01546,VEND-102,"Mckee, Gardner and Davenport",BU-02,PO-17721,GRN-90540,34091.12,2023-08-25,2023-09-24,Overdue,USD
INV-01547,VEND-044,"Arroyo, Miller and Tucker",BU-02,PO-17667,GRN-49062,1844.97,2023-03-03,2023-04-02,Paid,USD
INV-01548,VEND-079,"Hensley, Powell and David",BU-02,PO-52495,GRN-43807,7551.8,2023-05-22,2023-06-21,Paid,USD
INV-01549,VEND-028,"Ross, Robinson and Bright",BU-04,PO-41407,GRN-88250,3067.97,2023-05-25,2023-06-24,Paid,USD
INV-01550,VEND-124,Scott Ltd,BU-02,PO-76115,GRN-60469,25676.75,2023-12-23,2024-01-22,Overdue,USD
INV-01551,VEND-066,Williams PLC,BU-01,PO-70925,GRN-82498,3501.28,2023-04-20,2023-05-20,Paid,USD
INV-01552,VEND-121,Johnson-Carlson,BU-01,PO-93039,GRN-40636,1930.87,2023-05-31,2023-06-30,Overdue,USD
INV-01553,VEND-002,"Mcclain, Miller and Henderson",BU-01,PO-86830,GRN-98486,13823.41,2023-06-08,2023-07-08,Paid,USD
INV-01554,VEND-140,Hernandez Inc,BU-03,PO-26458,GRN-49926,32751.77,2023-10-28,2023-11-27,Paid,USD
INV-01555,VEND-112,"Rodriguez, Brennan and Garrison",BU-02,PO-93335,GRN-75592,4653.46,2023-05-12,2023-06-11,Paid,USD
INV-01556,VEND-034,"Dyer, Potter and Mack",BU-03,PO-32044,GRN-42133,18978.61,2023-09-21,2023-10-21,Paid,USD
INV-01557,VEND-106,"Wright, Garcia and Deleon",BU-03,PO-82764,GRN-69210,48086.93,2023-08-21,2023-09-20,Paid,USD
INV-01558,VEND-116,Ross LLC,BU-04,PO-91360,GRN-47912,48075.16,2023-01-21,2023-02-20,Paid,USD
INV-01559,VEND-040,Ryan PLC,BU-05,PO-73201,GRN-45822,526.88,2023-11-03,2023-12-03,Paid,USD
INV-01560,VEND-095,Harris-Walters,BU-02,PO-92864,GRN-37886,49962.47,2023-09-03,2023-10-03,Paid,USD
INV-01561,VEND-128,"Mccall, Hanson and Alvarado",BU-05,PO-31157,GRN-80004,14424.91,2023-09-09,2023-10-09,Paid,USD
INV-01562,VEND-074,Novak PLC,BU-01,PO-26118,GRN-28304,4940.9,2023-05-10,2023-06-09,Paid,USD
INV-01563,VEND-069,Hancock Inc,BU-01,PO-37636,GRN-90012,43974.83,2023-01-26,2023-02-25,Paid,USD
INV-01564,VEND-079,"Hensley, Powell and David",BU-02,PO-54909,GRN-93252,44254.61,2023-05-09,2023-06-08,Paid,USD
INV-01565,VEND-113,Gonzalez Group,BU-02,PO-96805,GRN-52157,14014.15,2023-02-06,2023-03-08,Paid,USD
INV-01566,VEND-115,Walker Ltd,BU-04,PO-53051,GRN-12080,47970.14,2023-08-05,2023-09-04,Overdue,USD
INV-01567,VEND-032,"Ferrell, Rice and Maddox",BU-05,PO-10268,GRN-89794,32498.94,2023-09-21,2023-10-21,Paid,USD
INV-01568,VEND-000,"Rodriguez, Figueroa and Sanchez",BU-01,PO-64154,GRN-82848,33798.97,2023-05-31,2023-06-30,Pending,USD
INV-01569,VEND-123,"Joyce, Wilson and Lam",BU-02,PO-80533,GRN-20636,38242.03,2023-04-21,2023-05-21,Paid,USD
INV-01570,VEND-017,"Flowers, Martin and Kelly",BU-05,PO-98029,GRN-68350,27163.14,2023-04-08,2023-05-08,Paid,USD
INV-01571,VEND-088,Suarez LLC,BU-05,PO-59332,GRN-88815,48615.93,2023-10-09,2023-11-08,Paid,USD
INV-01572,VEND-043,Allen-Allen,BU-04,PO-11105,GRN-26353,42037.72,2023-11-27,2023-12-27,Paid,USD
INV-01573,VEND-047,"Martin, Rose and Obrien",BU-03,PO-39035,GRN-12592,22506.59,2023-09-12,2023-10-12,Paid,USD
INV-01574,VEND-089,Moore-Bass,BU-03,PO-90405,GRN-91951,9979.83,2023-12-18,2024-01-17,Paid,USD
INV-01575,VEND-054,Jones Inc,BU-04,PO-74724,GRN-57579,12095.77,2023-08-23,2023-09-22,Paid,USD
INV-01576,VEND-124,Scott Ltd,BU-02,PO-89433,GRN-37405,45273.13,2023-12-06,2024-01-05,Paid,USD
INV-01577,VEND-099,Walsh LLC,BU-03,PO-46352,GRN-84593,5991.85,2023-02-28,2023-03-30,Paid,USD
INV-01578,VEND-041,George Group,BU-04,PO-96486,GRN-84148,27813.37,2023-05-10,2023-06-09,Paid,USD
INV-01579,VEND-142,Gibson Ltd,BU-04,PO-87091,GRN-26809,9188.68,2023-02-01,2023-03-03,Paid,USD
INV-01580,VEND-030,Burton Ltd,BU-03,PO-84698,GRN-39879,13351.41,2023-08-15,2023-09-14,Pending,USD
INV-01581,VEND-068,Russell Group,BU-02,PO-98864,GRN-13030,9996.65,2023-09-15,2023-10-15,Overdue,USD
INV-01582,VEND-134,Mitchell-Jordan,BU-03,PO-99218,GRN-83415,30915.6,2023-02-24,2023-03-26,Pending,USD
INV-01583,VEND-999,Acme Shadow Corp,BU-01,PO-94012,GRN-98224,46925.57,2023-12-23,2024-01-22,Overdue,USD
INV-01584,VEND-011,Dudley Group,BU-01,PO-52336,GRN-66694,42766.06,2023-05-16,2023-06-15,Pending,USD
INV-01585,VEND-102,"Mckee, Gardner and Davenport",BU-02,PO-99151,GRN-77933,14064.76,2023-05-01,2023-05-31,Paid,USD
INV-01586,VEND-090,"Turner, Riggs and Roman",BU-03,PO-15697,GRN-39431,26104.22,2023-09-12,2023-10-12,Paid,USD
INV-01587,VEND-105,Nolan and Sons,BU-01,PO-51450,GRN-10676,26854.31,2023-09-29,2023-10-29,Paid,USD
INV-01588,VEND-083,"Edwards, Baker and Anderson",BU-01,PO-84949,GRN-13325,4549.54,2023-09-15,2023-10-15,Overdue,USD
INV-01589,VEND-055,Jones-Young,BU-04,PO-65550,GRN-19757,48915.73,2023-06-02,2023-07-02,Overdue,USD
INV-01590,VEND-048,Hickman Ltd,BU-04,PO-50737,GRN-18237,8641.84,2023-02-20,2023-03-22,Paid,USD
INV-01591,VEND-022,Perez Inc,BU-04,PO-66616,GRN-13148,1879.7,2023-08-20,2023-09-19,Paid,USD
INV-01592,VEND-083,"Edwards, Baker and Anderson",BU-01,PO-42394,GRN-24134,42105.13,2023-10-03,2023-11-02,Paid,USD
INV-01593,VEND-085,Smith PLC,BU-02,PO-53724,GRN-78114,41709.62,2023-02-02,2023-03-04,Paid,USD
INV-01594,VEND-016,James Group,BU-03,PO-91207,GRN-67478,38899.6,2023-05-01,2023-05-31,Paid,USD
INV-01595,VEND-112,"Rodriguez, Brennan and Garrison",BU-02,PO-21211,GRN-17954,29157.26,2023-08-06,2023-09-05,Overdue,USD
INV-01596,VEND-094,Campbell-Clark,BU-02,PO-18523,GRN-26716,16007.33,2023-05-27,2023-06-26,Paid,USD
INV-01597,VEND-111,"Shields, Cochran and Adams",BU-03,PO-90050,GRN-92075,3212.05,2023-09-07,2023-10-07,Paid,USD
INV-01598,VEND-024,"Walter, Edwards and Rios",BU-04,PO-83303,GRN-16842,34039.44,2023-11-04,2023-12-04,Paid,USD
INV-01599,VEND-095,Harris-Walters,BU-02,PO-90911,GRN-63884,20383.31,2023-05-08,2023-06-07,Paid,USD
INV-01600,VEND-000,"Rodriguez, Figueroa and Sanchez",BU-01,PO-70844,GRN-66112,22943.86,2023-11-12,2023-12-12,Pending,USD
INV-01601,VEND-023,Morales-Jones,BU-05,PO-98575,GRN-13404,17311.02,2023-02-19,2023-03-21,Paid,USD
INV-01602,VEND-082,Donovan-Harris,BU-05,PO-24156,GRN-23459,29596.76,2023-09-18,2023-10-18,Paid,USD
INV-01603,VEND-015,Galloway-Wyatt,BU-03,PO-35377,GRN-85132,29847.88,2023-09-30,2023-10-30,Paid,USD
